1,0,43561.1805532,43569.7313329
1,1,43569.7313329,43578.5617457
1,0,43578.5617457,43790.0787508
1,1,43790.0787508,43858.9019524
1,0,43858.9019524,44157.6499068
1,1,44157.6499068,44972.0431278
1,0,44972.0431278,44993.5782349
1,1,44993.5782349,45448.5709716
1,0,45448.5709716,45562.469392
1,1,45562.469392,46137.2549491
1,0,46137.2549491,46472.4880978
1,1,46472.4880978,46509.7458516
1,0,46509.7458516,46890.8962317
1,1,46890.8962317,46939.0013426
1,0,46939.0013426,47439.6511772
1,1,47439.6511772,47836.5197665
1,0,47836.5197665,48447.1226884
1,1,48447.1226884,48520.4462094
1,0,48520.4462094,48747.1615115
1,1,48747.1615115,48761.2393947
1,0,48761.2393947,49199.22733
1,1,49199.22733,49375.5076881
1,0,49375.5076881,49479.0467157
1,1,49479.0467157,49580.9513259
1,0,49580.9513259,50239.2796991
1,1,50239.2796991,51046.3048541
1,0,51046.3048541,51144.4895492
1,1,51144.4895492,51872.7118227
1,0,51872.7118227,52393.3341966
1,1,52393.3341966,52519.093652
1,0,52519.093652,52782.0393946
1,1,52782.0393946,53362.2772159
1,0,53362.2772159,53481.1982566
1,1,53481.1982566,53485.5036446
1,0,53485.5036446,53765.8398078
1,1,53765.8398078,53793.3087601
1,0,53793.3087601,53931.9949414
1,1,53931.9949414,54432.3377093
1,0,54432.3377093,54695.9269907
1,1,54695.9269907,54723.5947339
1,0,54723.5947339,54802.1424367
1,1,54802.1424367,54845.0782022
1,0,54845.0782022,54985.8395336
1,1,54985.8395336,55139.0260335
1,0,55139.0260335,55733.6380039
1,1,55733.6380039,55819.1711289
1,0,55819.1711289,55846.3296073
1,1,55846.3296073,55909.0638513
1,0,55909.0638513,55926.9440099
1,1,55926.9440099,55951.8028101
1,0,55951.8028101,56225.6032113
1,1,56225.6032113,56279.1904691
1,0,56279.1904691,56345.0739761
1,1,56345.0739761,56458.5847267
1,0,56458.5847267,57007.5937308
1,1,57007.5937308,57112.9864659
1,0,57112.9864659,57242.4788846
1,1,57242.4788846,57720.2466095
1,0,57720.2466095,58042.6462905
1,1,58042.6462905,58132.3738639
1,0,58132.3738639,58548.0955763
1,1,58548.0955763,58571.2205414
1,0,58571.2205414,58689.9558909
1,1,58689.9558909,59379.5711824
1,0,59379.5711824,59400.0409388
1,1,59400.0409388,59499.8731565
1,0,59499.8731565,59558.7273353
1,1,59558.7273353,59563.2416013
1,0,59563.2416013,59585.8534385
1,1,59585.8534385,59924.6409404
1,0,59924.6409404,60138.8879991
1,1,60138.8879991,60140.7315753
1,0,60140.7315753,60142.3826439
1,1,60142.3826439,60769.2682659
1,0,60769.2682659,60980.3557918
1,1,60980.3557918,61539.8345544
1,0,61539.8345544,61594.1712414
1,1,61594.1712414,61841.8139579
1,0,61841.8139579,61988.669107
1,1,61988.669107,62867.80555
1,0,62867.80555,63229.1527427
1,1,63229.1527427,63722.3910421
1,0,63722.3910421,63773.8959491
1,1,63773.8959491,64353.4497468
1,0,64353.4497468,64434.2948728
1,1,64434.2948728,64946.1894219
1,0,64946.1894219,65140.6157795
1,1,65140.6157795,65644.0551566
1,0,65644.0551566,66081.7753715
1,1,66081.7753715,66431.5127144
1,0,66431.5127144,66694.5729118
1,1,66694.5729118,67473.0219686
1,0,67473.0219686,67518.6479266
1,1,67518.6479266,68216.7752785
1,0,68216.7752785,68607.3454384
1,1,68607.3454384,68785.7036935
1,0,68785.7036935,68803.4686766
1,1,68803.4686766,69207.7745745
1,0,69207.7745745,69431.6101687
1,1,69431.6101687,69453.689667
1,0,69453.689667,69580.1587165
1,1,69580.1587165,69967.7702929
1,0,69967.7702929,70498.8136796
1,1,70498.8136796,70867.6210496
1,0,70867.6210496,70880.6266917
1,1,70880.6266917,71267.6195359
1,0,71267.6195359,71464.3293255
1,1,71464.3293255,71623.4151745
1,0,71623.4151745,71945.2785223
1,1,71945.2785223,72249.3047681
1,0,72249.3047681,72615.1762992
1,1,72615.1762992,72639.5701554
1,0,72639.5701554,72741.4528252
1,1,72741.4528252,72772.3481922
1,0,72772.3481922,72911.690551
1,1,72911.690551,73066.9984111
1,0,73066.9984111,73234.1050559
1,1,73234.1050559,73569.3784495
1,0,73569.3784495,73604.2214679
1,1,73604.2214679,73693.9531145
1,0,73693.9531145,73976.3221091
1,1,73976.3221091,74422.5487024
1,0,74422.5487024,74735.7650505
1,1,74735.7650505,74944.0345048
1,0,74944.0345048,75332.5785759
1,1,75332.5785759,75599.1234149
1,0,75599.1234149,75712.7912875
1,1,75712.7912875,75713.4053172
1,0,75713.4053172,75989.5125388
1,1,75989.5125388,76118.1804839
1,0,76118.1804839,76375.9266705
1,1,76375.9266705,76792.4754728
1,0,76792.4754728,77513.6620145
1,1,77513.6620145,77841.592574
1,0,77841.592574,78092.8317545
1,1,78092.8317545,78651.500712
1,0,78651.500712,78668.7142268
1,1,78668.7142268,78683.4844839
1,0,78683.4844839,78736.6602896
1,1,78736.6602896,78881.191101
1,0,78881.191101,78990.60816
1,1,78990.60816,79690.0360841
1,0,79690.0360841,79973.9103247
1,1,79973.9103247,80135.1242654
1,0,80135.1242654,80723.0268887
1,1,80723.0268887,80868.923142
1,0,80868.923142,81471.9641527
1,1,81471.9641527,81567.8609027
1,0,81567.8609027,81643.7986136
1,1,81643.7986136,82125.5260198
1,0,82125.5260198,82325.1319009
1,1,82325.1319009,82516.1412661
1,0,82516.1412661,82756.8566225
1,1,82756.8566225,82918.6110724
1,0,82918.6110724,83033.3664689
1,1,83033.3664689,83123.6530732
1,0,83123.6530732,83260.7008185
1,1,83260.7008185,83317.3685546
1,0,83317.3685546,83821.5761415
1,1,83821.5761415,84598.7066298
1,0,84598.7066298,84782.1830798
1,1,84782.1830798,85171.1017016
1,0,85171.1017016,85201.3307613
1,1,85201.3307613,85348.6347035
1,0,85348.6347035,85548.228439
1,1,85548.228439,85951.8867523
1,0,85951.8867523,86750.6438511
1,1,86750.6438511,86753.069139
1,0,86753.069139,86794.0762116
1,1,86794.0762116,87099.754284
1,0,87099.754284,87277.0415475
1,1,87277.0415475,87440.1903498
1,0,87440.1903498,87701.7698194
1,1,87701.7698194,87930.9481793
1,0,87930.9481793,88144.9110877
1,1,88144.9110877,88146.5904271
1,0,88146.5904271,88478.7103742
1,1,88478.7103742,88767.4919751
1,0,88767.4919751,88900.7011065
1,1,88900.7011065,89313.6333232
1,0,89313.6333232,89347.7878668
1,1,89347.7878668,89998.9946593
1,0,89998.9946593,90243.1154673
1,1,90243.1154673,90368.7526507
1,0,90368.7526507,90877.4780938
1,1,90877.4780938,90949.7552989
1,0,90949.7552989,91184.5396804
1,1,91184.5396804,91261.1139807
1,0,91261.1139807,91622.8210767
1,1,91622.8210767,91716.6020051
1,0,91716.6020051,92092.0214283
1,1,92092.0214283,92218.7588377
1,0,92218.7588377,92586.7440323
1,1,92586.7440323,92694.4746412
1,0,92694.4746412,92843.1866236
1,1,92843.1866236,93530.7996459
1,0,93530.7996459,94149.8736933
1,1,94149.8736933,94172.8833101
1,0,94172.8833101,94970.3325485
1,1,94970.3325485,95090.9611651
1,0,95090.9611651,95654.5185998
1,1,95654.5185998,95705.717928
1,0,95705.717928,95841.6499253
1,1,95841.6499253,95970.8966678
1,0,95970.8966678,96062.5276372
1,1,96062.5276372,96451.3905009
1,0,96451.3905009,97331.0643456
1,1,97331.0643456,98038.3493004
1,0,98038.3493004,98401.5790162
1,1,98401.5790162,98710.2290148
1,0,98710.2290148,98972.8229484
1,1,98972.8229484,99504.5413372
1,0,99504.5413372,100357.693013
1,1,100357.693013,100519.253788
1,0,100519.253788,101166.912236
1,1,101166.912236,101356.964629
1,0,101356.964629,101609.929154
1,1,101609.929154,101613.508778
1,0,101613.508778,101694.846982
1,1,101694.846982,101837.048698
1,0,101837.048698,101861.586294
1,1,101861.586294,102101.518526
1,0,102101.518526,102193.980712
1,1,102193.980712,102694.455318
1,0,102694.455318,103238.215347
1,1,103238.215347,103726.742072
1,0,103726.742072,104228.575649
1,1,104228.575649,105059.929106
1,0,105059.929106,105486.004167
1,1,105486.004167,105528.499732
1,0,105528.499732,105547.414654
1,1,105547.414654,105941.082039
1,0,105941.082039,106303.296532
1,1,106303.296532,106487.329635
2,0,0,7.20770971027
2,1,7.20770971027,31.6908412913
2,0,31.6908412913,103.689888454
2,1,103.689888454,167.008462267
2,0,167.008462267,290.477506139
2,1,290.477506139,509.335279697
2,0,509.335279697,725.047430633
2,1,725.047430633,1037.18477449
2,0,1037.18477449,1641.67081626
2,1,1641.67081626,1778.37869928
2,0,1778.37869928,1904.85245575
2,1,1904.85245575,2457.45200428
2,0,2457.45200428,2465.36770024
2,1,2465.36770024,2506.80584696
2,0,2506.80584696,2516.0695132
2,1,2516.0695132,2526.29803304
2,0,2526.29803304,2637.63206996
2,1,2637.63206996,3261.13892624
2,0,3261.13892624,3503.78078098
2,1,3503.78078098,3604.37795771
2,0,3604.37795771,3662.88697364
2,1,3662.88697364,3728.93697246
2,0,3728.93697246,3922.69592405
2,1,3922.69592405,3925.10305455
2,0,3925.10305455,4051.08345817
2,1,4051.08345817,4758.43787699
2,0,4758.43787699,5308.19749271
2,1,5308.19749271,5690.90842685
2,0,5690.90842685,6495.32285043
2,1,6495.32285043,6740.31329673
2,0,6740.31329673,6741.45235383
2,1,6741.45235383,6882.24521472
2,0,6882.24521472,7144.50957895
2,1,7144.50957895,7682.87417608
2,0,7682.87417608,7718.48719644
2,1,7718.48719644,8007.46764705
2,0,8007.46764705,8383.78815893
2,1,8383.78815893,8573.7119066
2,0,8573.7119066,8916.0119458
2,1,8916.0119458,8928.53402997
2,0,8928.53402997,9096.15913764
2,1,9096.15913764,9675.62064281
2,0,9675.62064281,9788.252449
2,1,9788.252449,10013.5273993
2,0,10013.5273993,10132.6444787
2,1,10132.6444787,10508.2305206
2,0,10508.2305206,10692.2340386
2,1,10692.2340386,10781.0895845
2,0,10781.0895845,10966.6846934
2,1,10966.6846934,11344.4610854
2,0,11344.4610854,11475.999595
2,1,11475.999595,11485.4879452
2,0,11485.4879452,11573.9883208
2,1,11573.9883208,11597.3254766
2,0,11597.3254766,11744.3822227
2,1,11744.3822227,11880.7609423
2,0,11880.7609423,11937.0020948
2,1,11937.0020948,11968.9328956
2,0,11968.9328956,12242.9255528
2,1,12242.9255528,12966.622101
2,0,12966.622101,13213.1514256
2,1,13213.1514256,13581.4790958
2,0,13581.4790958,13711.5215186
2,1,13711.5215186,14223.060173
2,0,14223.060173,14417.6387627
2,1,14417.6387627,14423.5374188
2,0,14423.5374188,14462.4059011
2,1,14462.4059011,14540.7423214
2,0,14540.7423214,14827.1945747
2,1,14827.1945747,15252.1732278
2,0,15252.1732278,15264.1433797
2,1,15264.1433797,15337.6958801
2,0,15337.6958801,15430.7384413
2,1,15430.7384413,15576.3494345
2,0,15576.3494345,15668.9959603
2,1,15668.9959603,16019.63071
2,0,16019.63071,16100.9490936
2,1,16100.9490936,16155.4392975
2,0,16155.4392975,16461.9604691
2,1,16461.9604691,16755.9296035
2,0,16755.9296035,17234.6003114
2,1,17234.6003114,17456.2494078
2,0,17456.2494078,17520.2813943
2,1,17520.2813943,17887.4440979
2,0,17887.4440979,18400.7120578
2,1,18400.7120578,18715.4746489
2,0,18715.4746489,18775.7088777
2,1,18775.7088777,18842.5904334
2,0,18842.5904334,18925.7454527
2,1,18925.7454527,19239.9084229
2,0,19239.9084229,19523.0392548
2,1,19523.0392548,19663.1082462
2,0,19663.1082462,19775.4183572
2,1,19775.4183572,20263.3454064
2,0,20263.3454064,20294.756255
2,1,20294.756255,20637.7949476
2,0,20637.7949476,20639.4153165
2,1,20639.4153165,20848.812491
2,0,20848.812491,20856.9978995
2,1,20856.9978995,21144.735391
2,0,21144.735391,21266.5476041
2,1,21266.5476041,21309.4047048
2,0,21309.4047048,21311.2291585
2,1,21311.2291585,21589.376179
2,0,21589.376179,21716.7949811
2,1,21716.7949811,22508.372861
2,0,22508.372861,22568.4449091
2,1,22568.4449091,22627.7515081
2,0,22627.7515081,22824.4972236
2,1,22824.4972236,22979.9619345
2,0,22979.9619345,23212.5454182
2,1,23212.5454182,23582.3830583
2,0,23582.3830583,23885.0597849
2,1,23885.0597849,23992.7883296
2,0,23992.7883296,24121.4910892
2,1,24121.4910892,24136.0621963
2,0,24136.0621963,24172.1037504
2,1,24172.1037504,24315.2654126
2,0,24315.2654126,24380.9276416
2,1,24380.9276416,24442.0967343
2,0,24442.0967343,24621.8506122
2,1,24621.8506122,24637.1616922
2,0,24637.1616922,24660.9534979
2,1,24660.9534979,24711.1653317
2,0,24711.1653317,25406.8921694
2,1,25406.8921694,25491.4013864
2,0,25491.4013864,25542.1979121
2,1,25542.1979121,25562.9273621
2,0,25562.9273621,25704.6007124
2,1,25704.6007124,26012.7229619
2,0,26012.7229619,26600.2631627
2,1,26600.2631627,26977.8740686
2,0,26977.8740686,27462.5781285
2,1,27462.5781285,27534.9201807
2,0,27534.9201807,27663.3128233
2,1,27663.3128233,27987.186067
2,0,27987.186067,28463.2038435
2,1,28463.2038435,28737.6310152
2,0,28737.6310152,28738.249826
2,1,28738.249826,28760.4253348
2,0,28760.4253348,28880.8960269
2,1,28880.8960269,28902.7917068
2,0,28902.7917068,29130.0722401
2,1,29130.0722401,29326.8760975
2,0,29326.8760975,29954.0378283
2,1,29954.0378283,29957.5881785
2,0,29957.5881785,30291.6011211
2,1,30291.6011211,30614.6119961
2,0,30614.6119961,30687.3378357
2,1,30687.3378357,30822.6799417
2,0,30822.6799417,30985.1355179
2,1,30985.1355179,31005.567954
2,0,31005.567954,31217.8957247
2,1,31217.8957247,31541.0006107
2,0,31541.0006107,31618.7057655
2,1,31618.7057655,31670.1544368
2,0,31670.1544368,31837.7360385
2,1,31837.7360385,31867.0296654
2,0,31867.0296654,32353.0712738
2,1,32353.0712738,32384.0717787
2,0,32384.0717787,32914.5411476
2,1,32914.5411476,32955.3892247
2,0,32955.3892247,33043.3610628
2,1,33043.3610628,33424.3662311
2,0,33424.3662311,33757.0225245
2,1,33757.0225245,33777.6093591
2,0,33777.6093591,33778.5172874
2,1,33778.5172874,33984.3557366
2,0,33984.3557366,34012.0686869
2,1,34012.0686869,34620.8895008
2,0,34620.8895008,34888.7251414
2,1,34888.7251414,35039.0035604
2,0,35039.0035604,35134.5600138
2,1,35134.5600138,35147.0865535
2,0,35147.0865535,35639.0617008
2,1,35639.0617008,35871.556748
2,0,35871.556748,35929.9543713
2,1,35929.9543713,36036.3111599
2,0,36036.3111599,36104.7313521
2,1,36104.7313521,36208.7599673
2,0,36208.7599673,36246.7757834
2,1,36246.7757834,36402.9171823
2,0,36402.9171823,36905.0778732
2,1,36905.0778732,37654.050599
2,0,37654.050599,37778.5913666
2,1,37778.5913666,38073.666326
2,0,38073.666326,38609.0954303
2,1,38609.0954303,38665.6199405
2,0,38665.6199405,38825.6235055
2,1,38825.6235055,38934.4501575
2,0,38934.4501575,39125.7446109
2,1,39125.7446109,39630.1596863
2,0,39630.1596863,39663.0610221
2,1,39663.0610221,39818.2018426
2,0,39818.2018426,39985.4884096
2,1,39985.4884096,40083.6377808
2,0,40083.6377808,40096.2869075
2,1,40096.2869075,40274.1113183
2,0,40274.1113183,40305.3492675
2,1,40305.3492675,40391.4227761
2,0,40391.4227761,40435.0106454
2,1,40435.0106454,40442.1377124
2,0,40442.1377124,40758.5235709
2,1,40758.5235709,40811.4502994
2,0,40811.4502994,40928.7009416
2,1,40928.7009416,41640.6976871
2,0,41640.6976871,42072.2204927
2,1,42072.2204927,42622.8731321
2,0,42622.8731321,42886.9862655
2,1,42886.9862655,42980.8774071
2,0,42980.8774071,43059.7573953
2,1,43059.7573953,43127.8392867
2,0,43127.8392867,43931.3084288
2,1,43931.3084288,43965.0128973
2,0,43965.0128973,44103.2095232
2,1,44103.2095232,44192.8744159
2,0,44192.8744159,44681.0052357
2,1,44681.0052357,44939.3533073
2,0,44939.3533073,45326.3455403
2,1,45326.3455403,45480.2895919
2,0,45480.2895919,45809.9350784
2,1,45809.9350784,46324.5477785
2,0,46324.5477785,46369.590735
2,1,46369.590735,46764.2580136
2,0,46764.2580136,46916.5421208
2,1,46916.5421208,47424.4723463
2,0,47424.4723463,47963.0557671
2,1,47963.0557671,48244.5667976
2,0,48244.5667976,48326.3331197
2,1,48326.3331197,48445.340244
2,0,48445.340244,48811.2012243
2,1,48811.2012243,48955.5221626
2,0,48955.5221626,49024.2971952
2,1,49024.2971952,49894.8636221
2,0,49894.8636221,50104.7612269
2,1,50104.7612269,50111.8449468
2,0,50111.8449468,50504.8655167
2,1,50504.8655167,51279.6576402
2,0,51279.6576402,51368.2348202
2,1,51368.2348202,51392.1552806
2,0,51392.1552806,51966.633385
2,1,51966.633385,52461.5713406
2,0,52461.5713406,52597.5861531
2,1,52597.5861531,52645.2962446
2,0,52645.2962446,53285.6921163
2,1,53285.6921163,53752.1584462
2,0,53752.1584462,54297.807535
2,1,54297.807535,54773.2270399
2,0,54773.2270399,54864.130861
2,1,54864.130861,55552.6040918
2,0,55552.6040918,55926.0482424
2,1,55926.0482424,55938.8574493
2,0,55938.8574493,55941.8394372
2,1,55941.8394372,56190.6464546
2,0,56190.6464546,56228.8288087
2,1,56228.8288087,56338.8152526
2,0,56338.8152526,56841.7448107
2,1,56841.7448107,56987.7982697
2,0,56987.7982697,57486.7372846
2,1,57486.7372846,57996.3709804
2,0,57996.3709804,58236.1295027
2,1,58236.1295027,58268.389822
2,0,58268.389822,58614.543755
2,1,58614.543755,58633.5973777
2,0,58633.5973777,58639.0348899
2,1,58639.0348899,58826.1315867
2,0,58826.1315867,59239.2977054
2,1,59239.2977054,59282.6287861
2,0,59282.6287861,59415.8982003
2,1,59415.8982003,59744.4514195
2,0,59744.4514195,59762.2422035
2,1,59762.2422035,59799.5135429
2,0,59799.5135429,59980.7527588
2,1,59980.7527588,59990.5285928
2,0,59990.5285928,60326.9205826
2,1,60326.9205826,60681.8113588
2,0,60681.8113588,60698.6979605
2,1,60698.6979605,61143.2293373
2,0,61143.2293373,61347.2541941
2,1,61347.2541941,61367.4151173
2,0,61367.4151173,61869.6841039
2,1,61869.6841039,62182.385885
2,0,62182.385885,62352.2183813
2,1,62352.2183813,62575.8461806
2,0,62575.8461806,62664.2732812
2,1,62664.2732812,63008.8722305
2,0,63008.8722305,63577.0154257
2,1,63577.0154257,63931.223352
2,0,63931.223352,64483.8684234
2,1,64483.8684234,64615.9912724
2,0,64615.9912724,64766.004412
2,1,64766.004412,64819.019949
2,0,64819.019949,65113.9760328
2,1,65113.9760328,65172.7024092
2,0,65172.7024092,65335.4461554
2,1,65335.4461554,65463.0078681
2,0,65463.0078681,65744.0314647
2,1,65744.0314647,65878.8283286
2,0,65878.8283286,65882.0640819
2,1,65882.0640819,66263.8191539
2,0,66263.8191539,66680.1256273
2,1,66680.1256273,66867.2983965
2,0,66867.2983965,67568.1071274
2,1,67568.1071274,67631.631345
2,0,67631.631345,67645.4279429
2,1,67645.4279429,67647.1147246
2,0,67647.1147246,67731.916037
2,1,67731.916037,67944.9995307
2,0,67944.9995307,67960.1387576
2,1,67960.1387576,67970.8697431
2,0,67970.8697431,68008.1430026
2,1,68008.1430026,68102.4170416
2,0,68102.4170416,68214.7087171
2,1,68214.7087171,68219.769629
2,0,68219.769629,68231.1382675
2,1,68231.1382675,68783.2124268
2,0,68783.2124268,69328.1363546
2,1,69328.1363546,69452.2792584
2,0,69452.2792584,69550.3121755
2,1,69550.3121755,70099.1244908
2,0,70099.1244908,70207.4412639
2,1,70207.4412639,70288.9240172
2,0,70288.9240172,70321.8730792
2,1,70321.8730792,70379.8730355
2,0,70379.8730355,70427.4130997
2,1,70427.4130997,70430.5211522
2,0,70430.5211522,70595.9982898
2,1,70595.9982898,70621.3343547
2,0,70621.3343547,70917.2104117
2,1,70917.2104117,70922.3588718
2,0,70922.3588718,71376.1817623
2,1,71376.1817623,71779.3897166
2,0,71779.3897166,71944.7488998
2,1,71944.7488998,72288.4843781
2,0,72288.4843781,72465.7145859
2,1,72465.7145859,73012.8903001
2,0,73012.8903001,73227.1835853
2,1,73227.1835853,73288.5905172
2,0,73288.5905172,73482.2132096
2,1,73482.2132096,73532.5103265
2,0,73532.5103265,73784.2070153
2,1,73784.2070153,73872.2227124
2,0,73872.2227124,74245.0845989
2,1,74245.0845989,74949.2424146
2,0,74949.2424146,75029.9869829
2,1,75029.9869829,75617.2080406
2,0,75617.2080406,75686.2225078
2,1,75686.2225078,75857.9361436
2,0,75857.9361436,76414.3023963
2,1,76414.3023963,76659.4114448
2,0,76659.4114448,77010.9249931
2,1,77010.9249931,77629.3207636
2,0,77629.3207636,78079.415691
2,1,78079.415691,78235.38132
2,0,78235.38132,78248.1849285
2,1,78248.1849285,78589.2492948
2,0,78589.2492948,78736.1576455
2,1,78736.1576455,78869.0103262
2,0,78869.0103262,79295.7599082
2,1,79295.7599082,79397.5637854
2,0,79397.5637854,79828.6308778
2,1,79828.6308778,79836.5233469
2,0,79836.5233469,80055.5066321
2,1,80055.5066321,80066.5182898
2,0,80066.5182898,80082.2239278
2,1,80082.2239278,80118.3378865
2,0,80118.3378865,80373.2389508
2,1,80373.2389508,80895.5205798
2,0,80895.5205798,80944.783994
2,1,80944.783994,80979.7695853
2,0,80979.7695853,81171.0930941
2,1,81171.0930941,81372.3355868
2,0,81372.3355868,81392.3934143
2,1,81392.3934143,81495.1829125
2,0,81495.1829125,81552.7320009
2,1,81552.7320009,81779.3034142
2,0,81779.3034142,81780.7965231
2,1,81780.7965231,82368.0997346
2,0,82368.0997346,82886.6837703
2,1,82886.6837703,83223.4017514
2,0,83223.4017514,83310.6414666
2,1,83310.6414666,83339.3743217
2,0,83339.3743217,83567.1770838
2,1,83567.1770838,84212.9724039
2,0,84212.9724039,84239.8823842
2,1,84239.8823842,85166.5460266
2,0,85166.5460266,85210.725184
2,1,85210.725184,85816.7250697
2,0,85816.7250697,86188.9265727
2,1,86188.9265727,86695.364305
2,0,86695.364305,87251.6482961
2,1,87251.6482961,87359.1570319
